cveId,priority
CVE-2014-2772,HIGH
CVE-2014-1779,HIGH
CVE-2014-2765,HIGH
CVE-2014-2767,HIGH
CVE-2014-4872,HIGH
CVE-2013-0632,HIGH
CVE-2014-6332,HIGH
CVE-2012-2576,HIGH
CVE-2006-5276,HIGH
CVE-2010-1185,HIGH
CVE-2007-5601,HIGH
CVE-2008-1309,HIGH
CVE-2009-2694,HIGH
CVE-2009-1977,HIGH
CVE-2010-3552,HIGH
CVE-2013-2472,HIGH
CVE-2009-1979,HIGH
CVE-2008-4725,HIGH
CVE-2010-1527,HIGH
CVE-2010-4321,HIGH
CVE-2008-0659,HIGH
CVE-2011-0065,HIGH
CVE-2010-3765,HIGH
CVE-2009-2477,HIGH
CVE-2011-0073,HIGH
CVE-2011-2371,HIGH
CVE-2003-0533,HIGH
CVE-2007-1748,HIGH
CVE-2008-4250,HIGH
CVE-2005-1983,HIGH
CVE-2010-1885,HIGH
CVE-2006-4691,HIGH
CVE-2006-3439,HIGH
CVE-2014-6352,HIGH
CVE-2014-4114,HIGH
CVE-2004-0206,HIGH
CVE-2008-1087,HIGH
CVE-2005-2119,HIGH
CVE-2004-1080,HIGH
CVE-2009-2532,HIGH
CVE-2008-3704,HIGH
CVE-2017-0290,HIGH
CVE-2010-3333,HIGH
CVE-2003-0111,HIGH
CVE-2019-0752,HIGH
CVE-2014-6363,HIGH
CVE-2010-0027,HIGH
CVE-2011-1999,HIGH
CVE-2010-3971,HIGH
CVE-2008-0015,HIGH
CVE-2009-0076,HIGH
CVE-2009-0075,HIGH
CVE-2010-3962,HIGH
CVE-2009-1547,HIGH
CVE-2014-0322,HIGH
CVE-2008-4844,HIGH
CVE-2006-3730,HIGH
CVE-2011-1255,HIGH
CVE-2007-0024,HIGH
CVE-2006-0003,HIGH
CVE-2009-1535,HIGH
CVE-2016-7201,HIGH
CVE-2016-7200,HIGH
CVE-2007-3901,HIGH
CVE-2011-0027,HIGH
CVE-2008-2463,HIGH
CVE-2007-6654,HIGH
CVE-2011-0406,HIGH
CVE-2010-0886,HIGH
CVE-2010-0838,HIGH
CVE-2009-0880,HIGH
CVE-2011-3575,HIGH
CVE-2007-4474,HIGH
CVE-2009-4179,HIGH
CVE-2008-1697,HIGH
CVE-2010-1554,HIGH
CVE-2009-4178,HIGH
CVE-2010-1553,HIGH
CVE-2010-1555,HIGH
CVE-2017-5817,HIGH
CVE-2017-5816,HIGH
CVE-2016-2004,HIGH
CVE-2007-6333,HIGH
CVE-2009-3844,HIGH
CVE-2009-2685,HIGH
CVE-2008-0660,HIGH
CVE-2005-2842,HIGH
CVE-2011-3493,HIGH
CVE-2011-5007,HIGH
CVE-2008-3558,HIGH
CVE-2011-0364,HIGH
CVE-2020-8012,HIGH
CVE-2008-1472,HIGH
CVE-2010-1939,HIGH
CVE-2007-6166,HIGH
CVE-2009-0950,HIGH
CVE-2016-9796,HIGH
CVE-2010-3654,HIGH
CVE-2011-2140,HIGH
CVE-2015-0313,HIGH
CVE-2011-1567,HIGH
CVE-2011-1566,HIGH
CVE-2011-1591,HIGH
CVE-2020-0601,HIGH
CVE-2008-0113,HIGH
CVE-2017-8570,HIGH
CVE-2007-6026,HIGH
CVE-2013-3893,HIGH
CVE-2015-2419,HIGH
CVE-2016-0189,HIGH
CVE-2007-6402,HIGH
CVE-2010-1797,HIGH
CVE-2018-4878,HIGH
CVE-2013-2729,HIGH
CVE-2010-0188,HIGH
CVE-2009-4324,HIGH
CVE-2018-15982,HIGH
CVE-2009-0927,HIGH
CVE-2009-2994,HIGH
CVE-2013-0640,HIGH
CVE-2007-3655,HIGH
CVE-2012-3815,HIGH
CVE-2012-4354,HIGH
CVE-2011-0517,HIGH
CVE-2012-4355,HIGH
CVE-2012-4353,HIGH
CVE-2011-4529,HIGH
CVE-2011-4875,HIGH
CVE-2020-0610,HIGH
CVE-2020-0609,HIGH
CVE-2013-2470,HIGH
CVE-2013-1638,HIGH
CVE-2010-4323,HIGH
CVE-2009-0410,HIGH
CVE-2010-1318,HIGH
CVE-2010-1199,HIGH
CVE-2009-3020,HIGH
CVE-2011-2013,HIGH
CVE-2015-0081,HIGH
CVE-2006-1314,HIGH
CVE-2008-2245,HIGH
CVE-2008-3013,HIGH
CVE-2017-0283,HIGH
CVE-2008-4255,HIGH
CVE-2010-2738,HIGH
CVE-2016-3357,HIGH
CVE-2010-2561,HIGH
CVE-2017-8541,HIGH
CVE-2017-8538,HIGH
CVE-2017-8540,HIGH
CVE-2010-0805,HIGH
CVE-2013-1309,HIGH
CVE-2013-1306,HIGH
CVE-2014-4141,HIGH
CVE-2013-0090,HIGH
CVE-2013-3111,HIGH
CVE-2013-3143,HIGH
CVE-2013-3120,HIGH
CVE-2014-1815,HIGH
CVE-2010-2553,HIGH
CVE-2011-0978,HIGH
CVE-2017-11873,HIGH
CVE-2010-2550,HIGH
CVE-2011-3490,HIGH
CVE-2011-0917,HIGH
CVE-2010-2703,HIGH
CVE-2011-0041,HIGH
CVE-2011-1564,HIGH
CVE-2011-3492,HIGH
CVE-2011-1563,HIGH
CVE-2011-3501,HIGH
CVE-2010-0519,HIGH
CVE-2010-1818,HIGH
CVE-2009-0658,HIGH
CVE-2010-4091,HIGH
CVE-2003-0085,HIGH
CVE-2009-0520,HIGH
CVE-2007-0882,HIGH
CVE-2001-0797,HIGH
CVE-2022-1162,HIGH
CVE-2009-4140,HIGH
CVE-2016-10034,HIGH
CVE-2020-24186,HIGH
CVE-2012-1495,HIGH
CVE-2012-4178,HIGH
CVE-2016-10074,HIGH
CVE-2022-31137,HIGH
CVE-2016-10033,HIGH
CVE-2016-10045,HIGH
CVE-2022-31814,HIGH
CVE-2011-4885,HIGH
CVE-2012-6081,HIGH
CVE-2018-12465,HIGH
CVE-2018-12464,HIGH
CVE-2016-4010,HIGH
CVE-2020-35729,HIGH
CVE-2015-8562,HIGH
CVE-2012-1533,HIGH
CVE-2013-2463,HIGH
CVE-2012-0507,HIGH
CVE-2013-2471,HIGH
CVE-2013-1486,HIGH
CVE-2016-4117,HIGH
CVE-2016-1019,HIGH
CVE-2023-3991,HIGH
CVE-2020-26919,HIGH
CVE-2015-4760,HIGH
CVE-2023-40455,HIGH
CVE-2021-27877,HIGH
CVE-2021-27104,HIGH
CVE-2020-5722,HIGH
CVE-2019-5127,HIGH
CVE-2019-9194,HIGH
CVE-2019-8641,HIGH
CVE-2014-3704,HIGH
CVE-2018-17440,HIGH
CVE-2008-5353,HIGH
CVE-2010-2351,HIGH
CVE-2011-4191,HIGH
CVE-2010-4227,HIGH
CVE-2020-15920,HIGH
CVE-2013-3336,HIGH
CVE-2013-2251,HIGH
CVE-2018-15961,HIGH
CVE-2024-29201,MEDIUM
CVE-2024-29202,MEDIUM
CVE-2022-26318,MEDIUM
CVE-2009-1262,MEDIUM
CVE-2018-4993,MEDIUM
CVE-2008-0573,MEDIUM
CVE-2008-4101,MEDIUM
CVE-2023-28432,MEDIUM
CVE-2021-21551,MEDIUM
CVE-2012-5470,MEDIUM
CVE-2008-2712,MEDIUM
CVE-2008-6163,MEDIUM
CVE-2007-6700,MEDIUM
CVE-2008-0480,MEDIUM
CVE-2017-20189,MEDIUM
CVE-2024-22212,MEDIUM
CVE-2016-4484,MEDIUM
CVE-2014-5414,MEDIUM
CVE-2001-0716,MEDIUM
CVE-2023-50693,MEDIUM
CVE-2015-7619,MEDIUM
CVE-2008-0479,MEDIUM
CVE-2008-0481,MEDIUM
CVE-2008-0552,MEDIUM
CVE-2020-12028,MEDIUM
CVE-2020-11858,MEDIUM
CVE-2020-11855,MEDIUM
CVE-2020-17136,MEDIUM
CVE-2023-24955,MEDIUM
CVE-2023-38146,MEDIUM
CVE-2021-3378,MEDIUM
CVE-2015-1830,MEDIUM
CVE-2019-16113,MEDIUM
CVE-2020-8644,MEDIUM
CVE-2020-11853,MEDIUM
CVE-2020-8518,MEDIUM
CVE-2020-15867,MEDIUM
CVE-2019-19509,MEDIUM
CVE-2019-15949,MEDIUM
CVE-2016-0800,MEDIUM
CVE-2018-16158,MEDIUM
CVE-2014-1812,MEDIUM
CVE-2014-0659,MEDIUM
CVE-2024-23222,MEDIUM
CVE-2008-0539,MEDIUM
CVE-2015-1155,MEDIUM
CVE-2011-3305,MEDIUM
CVE-2024-23679,MEDIUM
CVE-2011-0654,MEDIUM
CVE-2005-2611,MEDIUM
CVE-2022-26904,MEDIUM
CVE-2020-1048,MEDIUM
CVE-2021-40449,MEDIUM
CVE-2020-7351,MEDIUM
CVE-2021-22204,MEDIUM
CVE-2023-32707,MEDIUM
CVE-2019-17558,MEDIUM
CVE-2020-16040,MEDIUM
CVE-2021-21220,MEDIUM
CVE-2020-9496,MEDIUM
CVE-2018-4162,MEDIUM
CVE-2016-3213,MEDIUM
CVE-2011-3389,MEDIUM
CVE-1999-0651,MEDIUM
CVE-2014-2127,MEDIUM
CVE-2023-26360,MEDIUM
CVE-2008-2938,MEDIUM
CVE-2024-2885,MEDIUM
CVE-2024-2883,MEDIUM
CVE-2024-20303,MEDIUM
CVE-2021-28691,MEDIUM
CVE-2021-31440,MEDIUM
CVE-2021-3490,MEDIUM
CVE-2021-3491,MEDIUM
CVE-2022-29582,MEDIUM
CVE-2021-33034,MEDIUM
CVE-2021-32399,MEDIUM
CVE-2020-26147,MEDIUM
CVE-2021-3573,MEDIUM
CVE-2020-26145,MEDIUM
CVE-2022-29581,MEDIUM
CVE-2021-3489,MEDIUM
CVE-2008-2315,MEDIUM
CVE-2008-2316,MEDIUM
CVE-2008-3457,MEDIUM
CVE-2007-5839,MEDIUM
CVE-2008-2247,MEDIUM
CVE-2008-2991,MEDIUM
CVE-2007-4423,MEDIUM
CVE-2008-1435,MEDIUM
CVE-2008-1584,MEDIUM
CVE-2007-0675,MEDIUM
CVE-2007-6245,MEDIUM
CVE-2008-1808,MEDIUM
CVE-2008-1951,MEDIUM
CVE-2008-3501,MEDIUM
CVE-2008-0925,MEDIUM
CVE-2008-6105,MEDIUM
CVE-2020-10683,MEDIUM
CVE-2024-20314,MEDIUM
CVE-2008-0900,MEDIUM
CVE-2008-0043,MEDIUM
CVE-2018-8822,MEDIUM
CVE-2022-40700,MEDIUM
CVE-2024-22211,MEDIUM
CVE-2007-4572,MEDIUM
CVE-2008-2547,MEDIUM
CVE-2008-2784,MEDIUM
CVE-2008-2512,MEDIUM
CVE-2008-2426,MEDIUM
CVE-2008-2409,MEDIUM
CVE-2008-2513,MEDIUM
CVE-2008-2516,MEDIUM
CVE-2008-1804,MEDIUM
CVE-2008-0534,MEDIUM
CVE-2008-1438,MEDIUM
CVE-2008-2145,MEDIUM
CVE-2008-1677,MEDIUM
CVE-2011-0259,MEDIUM
CVE-2011-0534,MEDIUM
CVE-2011-0708,MEDIUM
CVE-2011-2690,MEDIUM
CVE-2011-1153,MEDIUM
CVE-2011-0420,MEDIUM
CVE-2011-1720,MEDIUM
CVE-2011-3217,MEDIUM
CVE-2011-3222,MEDIUM
CVE-2011-0185,MEDIUM
CVE-2010-4645,MEDIUM
CVE-2011-1521,MEDIUM
CVE-2011-2464,MEDIUM
CVE-2011-1910,MEDIUM
CVE-2011-3437,MEDIUM
CVE-2011-0230,MEDIUM
CVE-2011-0224,MEDIUM
CVE-2011-0421,MEDIUM
CVE-2011-3224,MEDIUM
CVE-2011-0229,MEDIUM
CVE-2011-3228,MEDIUM
CVE-2011-3221,MEDIUM
CVE-2011-3223,MEDIUM
CVE-2011-3227,MEDIUM
CVE-2009-4022,MEDIUM
CVE-2008-3432,MEDIUM
CVE-2008-0227,MEDIUM
CVE-2008-3647,MEDIUM
CVE-2008-4211,MEDIUM
CVE-2007-5461,MEDIUM
CVE-2008-1767,MEDIUM
CVE-2008-3641,MEDIUM
CVE-2007-6286,MEDIUM
CVE-2008-2371,MEDIUM
CVE-2024-21388,MEDIUM
CVE-2008-0226,MEDIUM
CVE-2008-0674,MEDIUM
CVE-2008-3642,MEDIUM
CVE-2013-4559,MEDIUM
CVE-2024-23476,MEDIUM
CVE-2011-0249,MEDIUM
CVE-2011-0251,MEDIUM
CVE-2011-3219,MEDIUM
CVE-2011-0250,MEDIUM
CVE-2011-0252,MEDIUM
CVE-2011-3232,MEDIUM
CVE-2007-5342,MEDIUM
CVE-2007-5333,MEDIUM
CVE-2008-0002,MEDIUM
CVE-2008-0413,MEDIUM
CVE-2010-2747,MEDIUM
CVE-2010-3219,MEDIUM
CVE-2012-4205,MEDIUM
CVE-2012-5843,MEDIUM
CVE-2012-5829,MEDIUM
CVE-2012-4208,MEDIUM
CVE-2012-4213,MEDIUM
CVE-2012-4202,MEDIUM
CVE-2012-5836,MEDIUM
CVE-2012-4218,MEDIUM
CVE-2012-5838,MEDIUM
CVE-2012-4215,MEDIUM
CVE-2012-4214,MEDIUM
CVE-2012-5840,MEDIUM
CVE-2012-4212,MEDIUM
CVE-2012-4210,MEDIUM
CVE-2012-4206,MEDIUM
CVE-2012-5842,MEDIUM
CVE-2012-5841,MEDIUM
CVE-2012-5839,MEDIUM
CVE-2010-2748,MEDIUM
CVE-2010-3216,MEDIUM
CVE-2010-3217,MEDIUM
CVE-2010-2750,MEDIUM
CVE-2010-3221,MEDIUM
CVE-2010-3215,MEDIUM
CVE-2022-0839,MEDIUM
CVE-2022-0582,MEDIUM
CVE-2022-22753,MEDIUM
CVE-2022-21824,MEDIUM
CVE-2021-22901,MEDIUM
CVE-2021-3520,MEDIUM
CVE-2021-22945,MEDIUM
CVE-2022-42915,MEDIUM
CVE-2010-3220,MEDIUM
CVE-2010-3214,MEDIUM
CVE-2010-3613,MEDIUM
CVE-2013-0008,MEDIUM
CVE-2011-0871,MEDIUM
CVE-2009-1438,MEDIUM
CVE-2011-0814,MEDIUM
CVE-2011-0862,MEDIUM
CVE-2011-0866,MEDIUM
CVE-2012-3026,MEDIUM
CVE-2009-1517,MEDIUM
CVE-2012-3010,MEDIUM
CVE-2011-0863,MEDIUM
CVE-2011-0786,MEDIUM
CVE-2011-1872,MEDIUM
CVE-2011-0817,MEDIUM
CVE-2011-4362,MEDIUM
CVE-2011-0872,MEDIUM
CVE-2011-0788,MEDIUM
CVE-2012-3021,MEDIUM
CVE-2011-0815,MEDIUM
CVE-2011-0864,MEDIUM
CVE-2011-0873,MEDIUM
CVE-2011-3919,MEDIUM
CVE-2012-5833,MEDIUM
CVE-2012-4217,MEDIUM
CVE-2008-0866,MEDIUM
CVE-2008-0578,MEDIUM
CVE-2008-0212,MEDIUM
CVE-2007-6067,MEDIUM
CVE-2009-0146,MEDIUM
CVE-2009-0166,MEDIUM
CVE-2007-4769,MEDIUM
CVE-2008-0007,MEDIUM
CVE-2007-3698,MEDIUM
CVE-2008-7186,MEDIUM
CVE-2007-5764,MEDIUM
CVE-2008-2097,MEDIUM
CVE-2008-0506,MEDIUM
CVE-2009-0165,MEDIUM
CVE-2008-0073,MEDIUM
CVE-2019-20330,MEDIUM
CVE-2013-4123,MEDIUM
CVE-2008-3113,MEDIUM
CVE-2008-0525,MEDIUM
CVE-2012-4204,MEDIUM
CVE-2012-5835,MEDIUM
CVE-2008-2936,MEDIUM
CVE-2008-0386,MEDIUM
CVE-2008-3104,MEDIUM
CVE-2009-0800,MEDIUM
CVE-2008-0527,MEDIUM
CVE-2008-0870,MEDIUM
CVE-2008-0851,MEDIUM
CVE-2009-0200,MEDIUM
CVE-2009-1179,MEDIUM
CVE-2012-4216,MEDIUM
CVE-2010-4351,MEDIUM
CVE-2012-3422,MEDIUM
CVE-2012-3423,MEDIUM
CVE-2012-5830,MEDIUM
CVE-2008-0368,MEDIUM
CVE-2008-0869,MEDIUM
CVE-2010-3218,MEDIUM
CVE-2008-0495,MEDIUM
CVE-2008-1423,MEDIUM
CVE-2008-3107,MEDIUM
CVE-2008-1367,MEDIUM
CVE-2008-3108,MEDIUM
CVE-2013-4513,MEDIUM
CVE-2010-4008,MEDIUM
CVE-2008-0505,MEDIUM
CVE-2008-0867,MEDIUM
CVE-2008-0526,MEDIUM
CVE-2007-3104,MEDIUM
CVE-2008-3111,MEDIUM
CVE-2008-0401,MEDIUM
CVE-2008-1375,MEDIUM
CVE-2007-6015,MEDIUM
CVE-2007-6525,MEDIUM
CVE-2007-6425,MEDIUM
CVE-2008-0402,MEDIUM
CVE-2011-0204,MEDIUM
CVE-2010-3800,MEDIUM
CVE-2012-1751,MEDIUM
CVE-2012-3132,MEDIUM
CVE-2013-2094,MEDIUM
CVE-2013-1828,MEDIUM
CVE-2013-1300,MEDIUM
CVE-2008-0850,MEDIUM
CVE-2009-1182,MEDIUM
CVE-2009-1180,MEDIUM
CVE-2009-0585,MEDIUM
CVE-2007-4770,MEDIUM
CVE-2009-0147,MEDIUM
CVE-2011-1944,MEDIUM
CVE-2006-0082,MEDIUM
CVE-2008-1420,MEDIUM
CVE-2009-0201,MEDIUM
CVE-2007-3828,MEDIUM
CVE-2009-0896,MEDIUM
CVE-2008-1419,MEDIUM
CVE-2007-6521,MEDIUM
CVE-2008-0306,MEDIUM
CVE-2007-6477,MEDIUM
CVE-2013-1362,MEDIUM
CVE-2023-48023,MEDIUM
CVE-2023-47610,MEDIUM
CVE-2023-45794,MEDIUM
CVE-2023-40289,MEDIUM
CVE-2023-6357,MEDIUM
CVE-2021-42019,MEDIUM
CVE-2021-42018,MEDIUM
CVE-2023-5131,MEDIUM
CVE-2023-43824,MEDIUM
CVE-2023-43818,MEDIUM
CVE-2023-43817,MEDIUM
CVE-2023-43815,MEDIUM
CVE-2023-43823,MEDIUM
CVE-2023-43819,MEDIUM
CVE-2023-43820,MEDIUM
CVE-2023-43822,MEDIUM
CVE-2023-43821,MEDIUM
CVE-2023-41719,MEDIUM
CVE-2021-39144,MEDIUM
CVE-2015-8388,MEDIUM
CVE-2015-8395,MEDIUM
CVE-2015-8394,MEDIUM
CVE-2015-2327,MEDIUM
CVE-2015-8386,MEDIUM
CVE-2015-8385,MEDIUM
CVE-2015-8387,MEDIUM
CVE-2015-8383,MEDIUM
CVE-2015-8392,MEDIUM
CVE-2022-4904,MEDIUM
CVE-2023-46141,MEDIUM
CVE-2024-2453,MEDIUM
CVE-2024-26247,MEDIUM
CVE-2023-3572,MEDIUM
CVE-2023-3570,MEDIUM
CVE-2023-3573,MEDIUM
CVE-2022-0185,MEDIUM
CVE-2023-46747,MEDIUM
CVE-2022-46146,MEDIUM
CVE-2021-3121,MEDIUM
CVE-2020-35527,MEDIUM
CVE-2021-20206,MEDIUM
CVE-2020-10696,MEDIUM
CVE-2023-1999,MEDIUM
CVE-2022-4883,MEDIUM
CVE-2022-32190,MEDIUM
CVE-2023-29403,MEDIUM
CVE-2023-21102,MEDIUM
CVE-2023-2911,MEDIUM
CVE-2022-22980,MEDIUM
CVE-2021-3560,MEDIUM
CVE-2024-28861,MEDIUM
CVE-2024-22039,MEDIUM
CVE-2019-19447,MEDIUM
CVE-2019-9454,MEDIUM
CVE-2020-35459,MEDIUM
CVE-2022-40540,MEDIUM
CVE-2023-25012,MEDIUM
CVE-2021-42327,MEDIUM
CVE-2021-33200,MEDIUM
CVE-2021-32606,MEDIUM
CVE-2021-37159,MEDIUM
CVE-2021-26930,MEDIUM
CVE-2021-29154,MEDIUM
CVE-2023-37859,MEDIUM
CVE-2023-37863,MEDIUM
CVE-2023-3571,MEDIUM
CVE-2023-37864,MEDIUM
CVE-2023-37861,MEDIUM
CVE-2023-37862,MEDIUM
CVE-2023-3935,MEDIUM
CVE-2021-42739,MEDIUM
CVE-2024-2174,MEDIUM
CVE-2024-2176,MEDIUM
CVE-2023-52161,MEDIUM
CVE-2024-2173,MEDIUM
CVE-2023-6241,MEDIUM
CVE-2024-27956,MEDIUM
CVE-2024-1202,MEDIUM
CVE-2022-22817,MEDIUM
CVE-2024-1800,MEDIUM
CVE-2021-34452,MEDIUM
CVE-2024-21888,MEDIUM
CVE-2023-50252,MEDIUM
CVE-2022-28388,MEDIUM
CVE-2024-27199,MEDIUM
CVE-2018-15133,MEDIUM
CVE-2024-27771,MEDIUM
CVE-2024-1811,MEDIUM
CVE-2021-25283,MEDIUM
CVE-2024-27770,MEDIUM
CVE-2024-27773,MEDIUM
CVE-2024-27772,MEDIUM
CVE-2020-35662,MEDIUM
CVE-2024-22320,MEDIUM
CVE-2024-23746,MEDIUM
CVE-2021-3197,MEDIUM
CVE-2021-3144,MEDIUM
CVE-2021-25282,MEDIUM
CVE-2021-3148,MEDIUM
CVE-2022-4886,MEDIUM
CVE-2023-5043,MEDIUM
CVE-2022-39170,MEDIUM
CVE-2024-1212,MEDIUM
CVE-2020-0423,MEDIUM
CVE-2017-17405,MEDIUM
CVE-2023-32629,MEDIUM
CVE-2023-2640,MEDIUM
CVE-2022-48285,MEDIUM
CVE-2021-44693,MEDIUM
CVE-2021-44695,MEDIUM
CVE-2021-44694,MEDIUM
CVE-2019-9956,MEDIUM
CVE-2019-17541,MEDIUM
CVE-2019-19948,MEDIUM
CVE-2019-17540,MEDIUM
CVE-2019-13307,MEDIUM
CVE-2018-9504,MEDIUM
CVE-2018-9476,MEDIUM
CVE-2018-9492,MEDIUM
CVE-2018-9491,MEDIUM
CVE-2018-9490,MEDIUM
CVE-2017-13283,MEDIUM
CVE-2018-9498,MEDIUM
CVE-2018-9497,MEDIUM
CVE-2024-26163,MEDIUM
CVE-2024-26246,MEDIUM
CVE-2011-0213,MEDIUM
CVE-2019-2045,MEDIUM
CVE-2019-2044,MEDIUM
CVE-2019-2256,MEDIUM
CVE-2019-2046,MEDIUM
CVE-2019-2047,MEDIUM
CVE-2019-2050,MEDIUM
CVE-2018-11955,MEDIUM
CVE-2019-2255,MEDIUM
CVE-2023-23517,MEDIUM
CVE-2023-23518,MEDIUM
CVE-2022-42826,MEDIUM
CVE-2020-25613,MEDIUM
CVE-2020-27304,MEDIUM
CVE-2023-4574,MEDIUM
CVE-2023-4584,MEDIUM
CVE-2023-4573,MEDIUM
CVE-2023-4048,MEDIUM
CVE-2023-4046,MEDIUM
CVE-2023-4058,MEDIUM
CVE-2023-4576,MEDIUM
CVE-2023-4575,MEDIUM
CVE-2023-4050,MEDIUM
CVE-2023-4049,MEDIUM
CVE-2023-4045,MEDIUM
CVE-2023-5173,MEDIUM
CVE-2023-4056,MEDIUM
CVE-2022-40146,MEDIUM
CVE-2022-22720,MEDIUM
CVE-2024-22040,MEDIUM
CVE-2022-20469,MEDIUM
CVE-2023-37208,MEDIUM
CVE-2023-36664,MEDIUM
CVE-2023-1393,MEDIUM
CVE-2023-37202,MEDIUM
CVE-2023-37211,MEDIUM
CVE-2023-37201,MEDIUM
CVE-2023-3824,MEDIUM
CVE-2023-40267,MEDIUM
CVE-2022-30767,MEDIUM
CVE-2021-2144,MEDIUM
CVE-2024-22041,MEDIUM
CVE-2022-3176,MEDIUM
CVE-2024-24577,MEDIUM
CVE-2021-23133,MEDIUM
CVE-2024-20754,MEDIUM
CVE-2021-38578,MEDIUM
CVE-2024-2432,MEDIUM
CVE-2024-20746,MEDIUM
CVE-2024-20745,MEDIUM
CVE-2015-8668,MEDIUM
CVE-2016-1244,MEDIUM
CVE-2016-1243,MEDIUM
CVE-2024-27208,MEDIUM
CVE-2024-25993,MEDIUM
CVE-2024-27207,MEDIUM
CVE-2024-27226,MEDIUM
CVE-2024-27205,MEDIUM
CVE-2024-27212,MEDIUM
CVE-2023-44321,MEDIUM
CVE-2021-0970,MEDIUM
CVE-2021-0687,MEDIUM
CVE-2021-0337,MEDIUM
CVE-2023-44324,MEDIUM
CVE-2022-41328,MEDIUM
CVE-2022-20462,MEDIUM
CVE-2022-20423,MEDIUM
CVE-2022-20411,MEDIUM
CVE-2022-20130,MEDIUM
CVE-2021-39634,MEDIUM
CVE-2021-39629,MEDIUM
CVE-2021-39627,MEDIUM
CVE-2021-39626,MEDIUM
CVE-2021-39621,MEDIUM
CVE-2021-38204,MEDIUM
CVE-2021-33909,MEDIUM
CVE-2021-0965,MEDIUM
CVE-2021-0963,MEDIUM
CVE-2021-0953,MEDIUM
CVE-2021-0933,MEDIUM
CVE-2021-0929,MEDIUM
CVE-2021-0928,MEDIUM
CVE-2021-0920,MEDIUM
CVE-2021-0926,MEDIUM
CVE-2021-0708,MEDIUM
CVE-2021-0692,MEDIUM
CVE-2021-0688,MEDIUM
CVE-2021-0684,MEDIUM
CVE-2021-0683,MEDIUM
CVE-2021-0652,MEDIUM
CVE-2021-0646,MEDIUM
CVE-2021-0640,MEDIUM
CVE-2021-0600,MEDIUM
CVE-2021-0598,MEDIUM
CVE-2021-0594,MEDIUM
CVE-2021-0593,MEDIUM
CVE-2021-0591,MEDIUM
CVE-2021-0589,MEDIUM
CVE-2021-0587,MEDIUM
CVE-2021-0586,MEDIUM
CVE-2021-0585,MEDIUM
CVE-2021-0520,MEDIUM
CVE-2021-0519,MEDIUM
CVE-2021-0516,MEDIUM
CVE-2021-0515,MEDIUM
CVE-2021-0514,MEDIUM
CVE-2021-0513,MEDIUM
CVE-2021-0512,MEDIUM
CVE-2021-0511,MEDIUM
CVE-2021-0510,MEDIUM
CVE-2021-0509,MEDIUM
CVE-2021-0508,MEDIUM
CVE-2021-0506,MEDIUM
CVE-2021-0478,MEDIUM
CVE-2021-0476,MEDIUM
CVE-2021-0474,MEDIUM
CVE-2021-0473,MEDIUM
CVE-2021-0438,MEDIUM
CVE-2021-0437,MEDIUM
CVE-2021-0433,MEDIUM
CVE-2021-0429,MEDIUM
CVE-2021-0400,MEDIUM
CVE-2021-0399,MEDIUM
CVE-2021-0396,MEDIUM
CVE-2021-0393,MEDIUM
CVE-2021-0392,MEDIUM
CVE-2021-0391,MEDIUM
CVE-2021-0390,MEDIUM
CVE-2021-0339,MEDIUM
CVE-2021-0336,MEDIUM
CVE-2021-0334,MEDIUM
CVE-2021-0333,MEDIUM
CVE-2021-0331,MEDIUM
CVE-2021-0330,MEDIUM
CVE-2021-0329,MEDIUM
CVE-2021-0328,MEDIUM
CVE-2021-0327,MEDIUM
CVE-2021-0326,MEDIUM
CVE-2021-0325,MEDIUM
CVE-2021-0305,MEDIUM
CVE-2021-0302,MEDIUM
CVE-2020-15436,MEDIUM
CVE-2020-14381,MEDIUM
CVE-2020-11301,MEDIUM
CVE-2020-0417,MEDIUM
CVE-2017-14491,MEDIUM
CVE-2021-0481,MEDIUM
CVE-2019-9640,MEDIUM
CVE-2019-9638,MEDIUM
CVE-2018-12882,MEDIUM
CVE-2019-9639,MEDIUM
CVE-2021-42771,MEDIUM
CVE-2022-1386,MEDIUM
CVE-2015-5157,MEDIUM
CVE-2022-22047,MEDIUM
CVE-2022-29104,MEDIUM
CVE-2022-37989,MEDIUM
CVE-2022-41073,MEDIUM
CVE-2024-20320,MEDIUM
CVE-2023-20048,MEDIUM
CVE-2022-40609,MEDIUM
CVE-2016-4332,MEDIUM
CVE-2024-23742,MEDIUM
CVE-2023-41999,MEDIUM
CVE-2023-3676,MEDIUM
CVE-2021-23807,MEDIUM
CVE-2022-21198,MEDIUM
CVE-2024-23246,MEDIUM
CVE-2024-23278,MEDIUM
CVE-2024-23745,MEDIUM
CVE-2024-21433,MEDIUM
CVE-2019-10744,MEDIUM
CVE-2024-21411,MEDIUM
CVE-2024-22836,MEDIUM
CVE-2020-28949,MEDIUM
CVE-2016-3078,MEDIUM
CVE-2022-31626,MEDIUM
CVE-2021-3918,MEDIUM
CVE-2020-36193,MEDIUM
CVE-2021-22931,MEDIUM
CVE-2021-21708,MEDIUM
CVE-2020-7065,MEDIUM
CVE-2022-31625,MEDIUM
CVE-2019-9641,MEDIUM
CVE-2022-32223,MEDIUM
CVE-2021-27928,MEDIUM
CVE-2023-0568,MEDIUM
CVE-2023-42537,MEDIUM
CVE-2023-42538,MEDIUM
CVE-2024-26165,MEDIUM
CVE-2024-21431,MEDIUM
